Choose the category that suits you most.,Gender,What is your current age (in years)?,How long have you worked in community health (In years),What is your marital status,Highest level of education completed,"Are you aware of any national community health policies, strategies or guidelines (e.g., Community Health Strategy, 2021-2025)?","Have you received any orientation on any community health policies, guidelines or strategies in the last 2 years?","In your opinion, how clearly are community health policies, guidelines or strategies communicated to CHAs?","To what extent are the community health policies, guidelines and/or strategies being implemented in your subcounty/county?",The CHC held at least one meeting in the last quarter.,The CHC participated in preparing the CHU annual work plan and/or operational plan.,The CHC coordinated or participated in a community dialogue day or health action day in the last 6 months.,The CHC was involved in mobilizing resources to support community health services in the past year.,Which areas of policy implementation face the greatest challenges? : Management and coordination of community health activities,Clarity of the role of CHPs,Supplies and commodities,Supportive supervision,Community unit functionality,Funding for community health activities,How did you access training to become a Community Health Assistant?: Enrolled through a formal training institution (college/university),Selected and trained by county government,Trained through a partner/NGO programme,Upgraded or transitioned from another health cadre,On-the-job training without formal enrolment,Other (please specify),What was the total duration of your training programme?,"In your opinion, was the duration of the training adequate for the CHA role?",How relevant was the training content to your actual day-to-day work as a CHA?,"How well did your training prepare you for the following responsibilities?: Supervising, on-boarding, training and mentoring CHPs",Coordinating community units,Supporting service delivery,Managing and validating community data,Serving as a link to health facilities,What is the nature of your current engagement as a Community Health Assistant (CHA)?,Other (please specify),"Employment terms and conditions:My salary, allowances and benefits are clearly defined.","My salary, allowances and benefits are well aligned with my role and responsibilities.","My salary, allowances and benefits are similar to my colleagues with similar qualifications doing similar jobs.",I feel secure in my current employment.,The terms of my employment positively influence my morale and decision to remain in my current employment.,My employment terms clearly states my roles and responsibilities.,My employment terms clearly states my entitlements.,Performance management: Clear job descriptions standards and performance expectations exist and utilized.,Supportive supervision is practiced.,Periodic performance evaluations are carried out.,Reward and recognition systems are in place.,Felt in the way stated over the last two weeks : I have felt cheerful and in good spirits.,I have felt calm and relaxed.,I have felt active and vigorous.,I woke up feeling fresh and rested.,My daily life has been filled with things that interest me.,Are you aware of dedicated county budget lines for community health?,Role of partner funding in supporting community health work,In which ways have partners supported community health workers (CHWs) in your area?: Training and capacity building,Provision of stipends or top-up allowances,"Provision of tools and equipment for service delivery(e.g. BP machines, phones, Airtime)",Support for data collection and reporting systems,Support for supervision and mentorship,Community outreach and mobilization activities,Health commodities and supplies,Transport or facilitation for field activities,Other (please specify),Do you receive an income?,Income and incentives: My salary is commensurate with the work I do.,The payment system in my workplace is reliable.,Allowances are fairly applied at my workplace.,The facility attached supports teamwork among community units staff.,I feel supported by my employer to pursue personal development.,I receive recognition for the work done.,The incentives available make me feel motivated to continue working at my current workplace.,What non-financial incentives do CHAs receive?: Uniforms / badges,Phone,Airtime,Transport support,Recognition events,Training opportunities,None,Other (please specify),What data collection tools do CHAs use?: MOH Registers,Activity reporting forms,Digital tools (e-CHIS),Partner tools,Other (please specify),Are the tools adequate for the work required?,How frequently do CHAs submit reports?,How would you rate data accuracy and completeness?,Is community-level data used for decision-making?,Who uses the data?: CHPs,CHAs,Facility staff,County HR or Planning,Partners,National programs,Is community-level data integrated into KHIS/DHIS2?,Do you know that Kenya is in the process of locally manufacturing vaccines?,Would you be willing to be vaccinated with a locally manufactured vaccine?,Would you be willing to recommend/encourage mothers to get the locally manufactured vaccine.,How would they feel the local community will respond to locally made vaccines?,Any thoughts on what Government can do to improve the uptake of locally made medicines and vaccines? : Community sensitization and engagement to build public confidence in locally manufactured medicines and vaccines,Robust regulatory oversight is essential to ensure that locally produced medicines meet international quality standards,Assure and Communicate Product Quality,Ensure Competitive Pricing and Affordability,Reduce Overreliance on Imports and Build Resilience,"Communicate the contribution of local pharmaceutical production to job creation, innovation, and broader industrial growth",Local manufacturing strengthens resilience against global shocks and supports timely access to essential medicines and vaccines.
Community health workforce,Female,25-34,0 - 2,Single,Tertiary (Undergraduate),Yes,Yes,Somewhat clearly,Moderately implemented,No,No,No,No,2,4,3,6,5,1,Enrolled through a formal training institution (college/university),,,,,,More than 2 years,Adequate,Very relevant,Excellent,Good,Excellent,Excellent,Excellent,Volunteer (unpaid),,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Disagree,Less than half of the time (2),Less than half of the time (2),Less than half of the time (2),Less than half of the time (2),Less than half of the time (2),No,"Yes, partially",Training and capacity building,Provision of stipends or top-up allowances,,,,,Health commodities and supplies,,,"No, i do not receive",Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,,,,,,,None,,MOH Registers,Activity reporting forms,Digital tools (e-CHIS),,,Partial,Monthly,Accurate,"Yes, regularly",,CHAs,,,Partners,National programs,Fully integrated,,,,,,,,,,,
Community health workforce,Female,45-54,05-Jun,Married,Tertiary (Diploma),Yes,No,Somewhat clearly,Fully implemented,Yes,Yes,Yes,Yes,2,3,1,4,6,5,Enrolled through a formal training institution (college/university),,,,,,2 years,Adequate,Very relevant,Excellent,Good,Good,Good,Excellent,Fixed-term contract (1 year or more),,Strongly disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Most of the time (4),Most of the time (4),Most of the time (4),Most of the time (4),Most of the time (4),Not sure,"Yes, Majorly",Training and capacity building,,,Support for data collection and reporting systems,Support for supervision and mentorship,Community outreach and mobilization activities,Health commodities and supplies,Transport or facilitation for field activities,,"Yes, i receive regularly",Disagree,Neither agree nor disagree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,,,Airtime,,,,,,,,Digital tools (e-CHIS),,,Partial,Monthly,Neither accurate nor Inaccurate,"Yes, regularly",CHPs,CHAs,Facility staff,County HR or Planning,Partners,National programs,Not at all,,,,,,,,,,,
Community health workforce,Female,25-34,03-Apr,Married,Tertiary (Diploma),Yes,No,Somewhat clearly,Fully implemented,Yes,Yes,Yes,Yes,5,4,2,3,6,1,Enrolled through a formal training institution (college/university),,,,,,2 years,Adequate,Very relevant,Good,Excellent,Good,Excellent,Excellent,Permanent and pensionable,,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Most of the time (4),More than half of the time (3),Most of the time (4),Most of the time (4),Less than half of the time (2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community health workforce,Female,35-44,Above 10 years,Married,Postgraduate,Yes,Yes,Somewhat clearly,Fully implemented,Yes,Yes,Yes,Yes,1,3,2,4,5,6,,,,,,Graduated in community health and development from a recognized university and pioneer of community health in kenya,More than 2 years,Very adequate,Very relevant,Excellent,Excellent,Excellent,Excellent,Excellent,Permanent and pensionable,,Disagree,Disagree,Disagree,Disagree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Less than half of the time (2),Less than half of the time (2),Less than half of the time (2),Some of the time (1),Some of the time (1),Yes,"Yes, Majorly",Training and capacity building,Provision of stipends or top-up allowances,"Provision of tools and equipment for service delivery(e.g. BP machines, phones, Airtime)",Support for data collection and reporting systems,Support for supervision and mentorship,Community outreach and mobilization activities,Health commodities and supplies,Transport or facilitation for field activities,Formation of Work Improvement Teams( WITs),"Yes, i receive but not regularly",Disagree,Disagree,Disagree,Strongly disagree,Disagree,Strongly agree,Agree,,Phone,,,,Training opportunities,,,MOH Registers,Activity reporting forms,Digital tools (e-CHIS),Partner tools,CQI tools,No,Monthly,Accurate,"Yes, regularly",CHPs,CHAs,Facility staff,County HR or Planning,Partners,National programs,Fully integrated,,,,,,,,,,,
Community health workforce,Female,25-34,05-Jun,Married,Tertiary (Certificate),Yes,Yes,Very clearly,To a large extend implemented,Yes,Yes,Yes,,1,2,3,6,4,5,Enrolled through a formal training institution (college/university),,,,,,2 years,Inadequate,Very relevant,Excellent,Excellent,Excellent,Excellent,Excellent,Fixed-term contract (1 year or more),,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Most of the time (4),Most of the time (4),All of the time (5),All of the time (5),Some of the time (1),Yes,"Yes, Majorly",Training and capacity building,,,,,,Health commodities and supplies,Transport or facilitation for field activities,,"Yes, i receive regularly",Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,Transport support,Recognition events,Training opportunities,,,MOH Registers,Activity reporting forms,Digital tools (e-CHIS),,,Yes,Monthly,Very Accurate,"Yes, regularly",,,,,,National programs,Fully integrated,,,,,,,,,,,
Community health workforce,Female,18-24,0 - 2,Single,Tertiary (Diploma),Yes,Yes,Not so clearly,Minimally implemented,Yes,Yes,Yes,Yes,2,1,4,6,5,3,Enrolled through a formal training institution (college/university),,,,,,More than 2 years,Very adequate,Very relevant,Excellent,Excellent,Excellent,Excellent,Excellent,Other (please specify),"Not yet employed, still trying to find a job",Neither agree not disagree,Neither agree not disagree,Neither agree not disagree,Disagree,Neither agree not disagree,Neither agree not disagree,Neither agree not disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,At no time (0),Some of the time (1),At no time (0),Some of the time (1),At no time (0),No,Minimal,Training and capacity building,,"Provision of tools and equipment for service delivery(e.g. BP machines, phones, Airtime)",,,Community outreach and mobilization activities,,,,"No, i do not receive",Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,Phone,,,,Training opportunities,,,,Activity reporting forms,Digital tools (e-CHIS),,,Partial,Monthly,Accurate,Rarely,CHPs,CHAs,Facility staff,County HR or Planning,Partners,National programs,Partially integrated,,,,,,,,,,,
Community health workforce,Male,35-44,07-Aug,Married,Tertiary (Diploma),No,No,Not so clearly,Moderately implemented,Yes,Yes,Yes,Yes,1,3,2,4,5,6,Enrolled through a formal training institution (college/university),,,,,,1 year,Neither adequate nor inadequate,Relevant,Good,Good,Good,Good,Good,Permanent and pensionable,,Disagree,Disagree,Disagree,Neither agree not disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Some of the time (1),Most of the time (4),Most of the time (4),Most of the time (4),Some of the time (1),No,"Yes, partially",Training and capacity building,Provision of stipends or top-up allowances,"Provision of tools and equipment for service delivery(e.g. BP machines, phones, Airtime)",,Support for supervision and mentorship,,Health commodities and supplies,,,"Yes, i receive but not regularly",Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,,,,Transport support,,Training opportunities,,,MOH Registers,Activity reporting forms,Digital tools (e-CHIS),,,Partial,Monthly,Accurate,Occasionally,CHPs,CHAs,Facility staff,County HR or Planning,Partners,National programs,Fully integrated,,,,,,,,,,,
Community health workforce,Female,35-44,Above 10 years,Single,Tertiary (Diploma),Yes,Yes,Very clearly,Fully implemented,Yes,Yes,Yes,Yes,5,3,1,4,2,6,Enrolled through a formal training institution (college/university),,,,,,More than 2 years,Adequate,Very relevant,Good,Excellent,Good,Excellent,Good,Permanent and pensionable,,Agree,Agree,Neither agree not disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Disagree,More than half of the time (3),Most of the time (4),More than half of the time (3),More than half of the time (3),Most of the time (4),No,Minimal,Training and capacity building,,"Provision of tools and equipment for service delivery(e.g. BP machines, phones, Airtime)",,,Community outreach and mobilization activities,,,,"Yes, i receive but not regularly",Neither agree nor disagree,Disagree,Disagree,Agree,Disagree,Neither agree nor disagree,Agree,,,Airtime,,,Training opportunities,,,MOH Registers,Activity reporting forms,Digital tools (e-CHIS),,,Yes,Monthly,Accurate,Occasionally,CHPs,CHAs,Facility staff,,,,Fully integrated,,,,,,,,,,,
Community health workforce,Female,18-24,03-Apr,Prefer not to say,Tertiary (Diploma),Yes,No,Not so clearly,Moderately implemented,Yes,Yes,Yes,Yes,3,5,4,6,1,2,Enrolled through a formal training institution (college/university),,,,,,More than 2 years,Adequate,Relevant,Neutral,Neutral,Neutral,Neutral,Neutral,Other (please specify),Jobless ,Disagree,Disagree,Neither agree not disagree,Neither agree not disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Some of the time (1),Some of the time (1),More than half of the time (3),More than half of the time (3),Some of the time (1),No,None,,,,,,Community outreach and mobilization activities,,,,"No, i do not receive",Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,Training opportunities,,,,,Digital tools (e-CHIS),,,Partial,Monthly,Accurate,Occasionally,CHPs,CHAs,Facility staff,County HR or Planning,Partners,National programs,Partially integrated,,,,,,,,,,,
Community health workforce,Female,35-44,Above 10 years,Single,Postgraduate,Yes,No,Not so clearly,Moderately implemented,Yes,Yes,Yes,No,4,6,2,3,5,1,Enrolled through a formal training institution (college/university),,,,,,More than 2 years,Very inadequate,Very relevant,Good,Good,Good,Good,Good,Permanent and pensionable,,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Some of the time (1),Some of the time (1),Some of the time (1),Some of the time (1),Some of the time (1),No,"Yes, partially",Training and capacity building,,,,Support for supervision and mentorship,Community outreach and mobilization activities,,Transport or facilitation for field activities,,"Yes, i receive regularly",Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Uniforms / badges,Phone,,Transport support,,Training opportunities,,,MOH Registers,Activity reporting forms,Digital tools (e-CHIS),Partner tools,,Yes,Monthly,Accurate,"Yes, regularly",CHPs,CHAs,Facility staff,County HR or Planning,Partners,National programs,Fully integrated,,,,,,,,,,,
Community health workforce,Female,35-44,09-Oct,Prefer not to say,Tertiary (Diploma),Yes,Yes,Very clearly,Fully implemented,Yes,Yes,Yes,Yes,2,1,4,3,5,6,Enrolled through a formal training institution (college/university),,,,,,More than 2 years,Adequate,Very relevant,Excellent,Excellent,Excellent,Excellent,Excellent,Permanent and pensionable,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Some of the time (1),Some of the time (1),Most of the time (4),Some of the time (1),Some of the time (1),Yes,Minimal,Training and capacity building,Provision of stipends or top-up allowances,"Provision of tools and equipment for service delivery(e.g. BP machines, phones, Airtime)",Support for data collection and reporting systems,Support for supervision and mentorship,Community outreach and mobilization activities,Health commodities and supplies,Transport or facilitation for field activities,,"Yes, i receive regularly",Agree,Agree,Strongly disagree,Agree,Agree,Disagree,Agree,,,,,,Training opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community health workforce,Male,25-34,Above 10 years,Married,Tertiary (Undergraduate),Yes,Yes,Very clearly,Fully implemented,Yes,Yes,Yes,Yes,1,3,5,2,4,6,Enrolled through a formal training institution (college/university),,,,,,More than 2 years,Adequate,Relevant,Excellent,Excellent,Excellent,Excellent,Excellent,Permanent and pensionable,,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Most of the time (4),Most of the time (4),Most of the time (4),Most of the time (4),More than half of the time (3),Not sure,"Yes, partially",Training and capacity building,,"Provision of tools and equipment for service delivery(e.g. BP machines, phones, Airtime)",,,Community outreach and mobilization activities,,,,"Yes, i receive regularly",Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Agree,Neither agree nor disagree,,,,,,Training opportunities,,,MOH Registers,Activity reporting forms,Digital tools (e-CHIS),,Very informative tools,Yes,Monthly,Very Accurate,"Yes, regularly",CHPs,CHAs,Facility staff,County HR or Planning,Partners,National programs,Fully integrated,,,,,,,,,,,
Community health workforce,Female,45-54,05-Jun,Married,Tertiary (Diploma),No,No,Not so clearly,Moderately implemented,I don't know/CHC does not exist,I don't know/CHC does not exist,I don't know/CHC does not exist,I don't know/CHC does not exist,2,4,6,3,5,1,Enrolled through a formal training institution (college/university),,,,,,More than 2 years,Very adequate,Very relevant,Excellent,Excellent,Good,Excellent,Excellent,Fixed-term contract (1 year or more),,Agree,Agree,Strongly disagree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,More than half of the time (3),More than half of the time (3),More than half of the time (3),Some of the time (1),Less than half of the time (2),No,Minimal,,,,,,,Health commodities and supplies,,,"Yes, i receive regularly",Agree,Strongly agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,,,,,,,None,,MOH Registers,,Digital tools (e-CHIS),,,No,Monthly,Accurate,"Yes, regularly",CHPs,CHAs,Facility staff,,,,Fully integrated,,,,,,,,,,,
Community health workforce,Male,35-44,Above 10 years,Married,Tertiary (Diploma),Yes,Yes,Extremely clearly,Fully implemented,Yes,Yes,Yes,Yes,2,1,6,5,4,3,Enrolled through a formal training institution (college/university),Selected and trained by county government,Trained through a partner/NGO programme,Upgraded or transitioned from another health cadre,On-the-job training without formal enrolment,,2 years,Very adequate,Very relevant,Excellent,Excellent,Excellent,Excellent,Excellent,Permanent and pensionable,,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,All of the time (5),All of the time (5),All of the time (5),All of the time (5),All of the time (5),Yes,"Yes, Majorly",Training and capacity building,Provision of stipends or top-up allowances,"Provision of tools and equipment for service delivery(e.g. BP machines, phones, Airtime)",Support for data collection and reporting systems,Support for supervision and mentorship,Community outreach and mobilization activities,Health commodities and supplies,Transport or facilitation for field activities,,"Yes, i receive regularly",Disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,,,,,,,None,,MOH Registers,Activity reporting forms,Digital tools (e-CHIS),Partner tools,,No,Weekly,Very Accurate,"Yes, regularly",CHPs,CHAs,Facility staff,County HR or Planning,Partners,National programs,Fully integrated,,,,,,,,,,,
Community health workforce,Female,35-44,Above 10 years,Married,Tertiary (Undergraduate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community health workforce,Female,35-44,Above 10 years,Married,Tertiary (Certificate),Yes,Yes,Not so clearly,Moderately implemented,Yes,Yes,Yes,No,3,1,2,4,5,6,Enrolled through a formal training institution (college/university),,,,,,2 years,Inadequate,Very relevant,Good,Good,Good,Good,Excellent,Permanent and pensionable,,Agree,Neither agree not disagree,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Some of the time (1),Most of the time (4),All of the time (5),Some of the time (1),Most of the time (4),No,"Yes, partially",Training and capacity building,,"Provision of tools and equipment for service delivery(e.g. BP machines, phones, Airtime)",Support for data collection and reporting systems,Support for supervision and mentorship,Community outreach and mobilization activities,Health commodities and supplies,Transport or facilitation for field activities,,"Yes, i receive regularly",Disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,,,Airtime,Transport support,,Training opportunities,,,MOH Registers,,,,,Partial,Weekly,Neither accurate nor Inaccurate,"Yes, regularly",,,,,,National programs,Partially integrated,,,,,,,,,,,
Community health workforce,Female,25-34,03-Apr,Married,Tertiary (Undergraduate),Yes,Yes,Very clearly,To a large extend implemented,Yes,Yes,Yes,Yes,3,2,1,4,5,6,Enrolled through a formal training institution (college/university),,,,,,More than 2 years,Very adequate,Very relevant,Excellent,Excellent,Excellent,Excellent,Excellent,Permanent and pensionable,,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Agree,Strongly disagree,More than half of the time (3),More than half of the time (3),Most of the time (4),More than half of the time (3),More than half of the time (3),No,Minimal,Training and capacity building,Provision of stipends or top-up allowances,,,,,,,,"Yes, i receive regularly",Strongly disagree,Strongly disagree,Strongly disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,,,,,,Training opportunities,,,MOH Registers,Activity reporting forms,Digital tools (e-CHIS),,,Yes,Monthly,Very Accurate,"Yes, regularly",CHPs,CHAs,Facility staff,County HR or Planning,Partners,National programs,Fully integrated,,,,,,,,,,,
Community health workforce,Female,25-34,05-Jun,Single,Tertiary (Undergraduate),Yes,No,Somewhat clearly,Moderately implemented,No,No,No,No,3,5,2,4,6,1,Enrolled through a formal training institution (college/university),,,,,,More than 2 years,Very adequate,Very relevant,Excellent,Excellent,Excellent,Excellent,Excellent,Fixed-term contract (1 year or more),,Neither agree not disagree,Disagree,Agree,Disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Most of the time (4),Most of the time (4),Most of the time (4),Most of the time (4),All of the time (5),Yes,"Yes, partially",Training and capacity building,,,,,Community outreach and mobilization activities,,,,"No, i do not receive",Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,,,,,,Training opportunities,,,,,Digital tools (e-CHIS),,,Partial,Monthly,Accurate,Occasionally,,CHAs,,,Partners,,Fully integrated,,,,,,,,,,,
Community health workforce,Male,25-34,0 - 2,Married,Tertiary (Undergraduate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community health workforce,Female,35-44,0 - 2,Single,Tertiary (Diploma),Yes,No,Somewhat clearly,Minimally implemented,I don't know/CHC does not exist,Yes,Yes,Yes,1,4,2,6,5,3,Enrolled through a formal training institution (college/university),,,,,,More than 2 years,Very adequate,Somewhat relevant,Neutral,Neutral,Poor,Neutral,Neutral,Other (please specify),Unemployment ,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree not disagree,Neither agree not disagree,Neither agree not disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,More than half of the time (3),Most of the time (4),All of the time (5),More than half of the time (3),Most of the time (4),No,None,,,,,,Community outreach and mobilization activities,,,,"No, i do not receive",Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,None,,MOH Registers,,Digital tools (e-CHIS),,,Yes,Weekly,Neither accurate nor Inaccurate,Occasionally,,,,,,National programs,Fully integrated,,,,,,,,,,,
Community health workforce,Female,25-34,03-Apr,Married,Tertiary (Diploma),Yes,Yes,Very clearly,Fully implemented,Yes,Yes,Yes,Yes,1,3,4,2,5,6,Enrolled through a formal training institution (college/university),,,,,,More than 2 years,Very adequate,Relevant,Excellent,Excellent,Excellent,Excellent,Good,Permanent and pensionable,,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly agree,Disagree,Most of the time (4),Some of the time (1),Most of the time (4),Most of the time (4),Some of the time (1),No,"Yes, Majorly",Training and capacity building,,,,,Community outreach and mobilization activities,,Transport or facilitation for field activities,,"Yes, i receive regularly",Disagree,Disagree,Disagree,Strongly agree,Agree,Disagree,Disagree,,,Airtime,,,Training opportunities,,,MOH Registers,,,,,No,Monthly,Very Accurate,"Yes, regularly",CHPs,CHAs,Facility staff,,,,Fully integrated,,,,,,,,,,,
Community health workforce,Male,35-44,05-Jun,Married,Tertiary (Diploma),Yes,Yes,Somewhat clearly,To a large extend implemented,Yes,No,Yes,Yes,3,4,2,5,6,1,Enrolled through a formal training institution (college/university),,Trained through a partner/NGO programme,,,,2 years,Inadequate,Relevant,Good,Good,Good,Good,Good,Other (please specify),Employed on a contract basis ,Agree,Disagree,Agree,Strongly disagree,Disagree,Agree,Agree,Strongly agree,Agree,Agree,Strongly disagree,More than half of the time (3),More than half of the time (3),More than half of the time (3),More than half of the time (3),More than half of the time (3),No,"Yes, Majorly",Training and capacity building,,,Support for data collection and reporting systems,,Community outreach and mobilization activities,,,,"Yes, i receive regularly",Disagree,Agree,Strongly disagree,Agree,Strongly agree,Disagree,Disagree,,,,,,Training opportunities,,Participating in calendar events at the county level,MOH Registers,Activity reporting forms,Digital tools (e-CHIS),Partner tools,Tools developed by CHAs to improve reporting at the community level,No,Weekly,Accurate,"Yes, regularly",CHPs,CHAs,Facility staff,,Partners,National programs,Fully integrated,,,,,,,,,,,
Community health workforce,Female,35-44,09-Oct,Married,Tertiary (Diploma),Yes,Yes,Very clearly,To a large extend implemented,Yes,Yes,Yes,Yes,4,1,6,2,3,5,Enrolled through a formal training institution (college/university),,,,,,More than 2 years,Very adequate,Very relevant,Excellent,Excellent,Good,Excellent,Excellent,Permanent and pensionable,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,All of the time (5),All of the time (5),All of the time (5),Most of the time (4),Most of the time (4),Yes,"Yes, partially",Training and capacity building,,"Provision of tools and equipment for service delivery(e.g. BP machines, phones, Airtime)",,Support for supervision and mentorship,Community outreach and mobilization activities,,,,"Yes, i receive but not regularly",Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,,,Airtime,,,Training opportunities,,,,Activity reporting forms,Digital tools (e-CHIS),,"MOH 15 ,MOH16and MOH748",Partial,Monthly,Accurate,"Yes, regularly",CHPs,CHAs,Facility staff,County HR or Planning,Partners,National programs,Fully integrated,,,,,,,,,,,
Community health workforce,Female,45-54,05-Jun,Married,Tertiary (Certificate),Yes,Yes,Very clearly,Fully implemented,Yes,Yes,Yes,Yes,1,3,4,2,6,5,Enrolled through a formal training institution (college/university),,,,,,Less than 1 year,Adequate,Relevant,Excellent,Good,Good,Good,Excellent,Fixed-term contract (1 year or more),,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Most of the time (4),Some of the time (1),Most of the time (4),Most of the time (4),Some of the time (1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community health workforce,Female,35-44,09-Oct,Married,Tertiary (Diploma),Yes,Yes,Somewhat clearly,Fully implemented,Yes,Yes,Yes,Yes,1,2,3,5,4,6,Enrolled through a formal training institution (college/university),,,,,,More than 2 years,Very adequate,Very relevant,Excellent,Excellent,Excellent,Excellent,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community health workforce,Male,25-34,05-Jun,Married,Tertiary (Diploma),Yes,Yes,Extremely clearly,Fully implemented,Yes,Yes,Yes,Yes,2,1,4,3,5,6,Enrolled through a formal training institution (college/university),,,,,,More than 2 years,Very adequate,Very relevant,Excellent,Excellent,Excellent,Excellent,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community health workforce,Female,25-34,03-Apr,Prefer not to say,Tertiary (Certificate),Yes,No,Very clearly,To a large extend implemented,Yes,Yes,Yes,Yes,2,1,4,3,6,5,Enrolled through a formal training institution (college/university),,,,,,2 years,Adequate,Very relevant,Good,Good,Neutral,Neutral,Neutral,Volunteer (unpaid),,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Some of the time (1),Some of the time (1),Some of the time (1),Some of the time (1),Some of the time (1),No,None,Training and capacity building,,,,,,,,,"No, i do not receive",Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,,,,,,None,,MOH Registers,,,,,Partial,Weekly,Accurate,Occasionally,,,Facility staff,,,,Partially integrated,,,,,,,,,,,
